threshold,TP,FP,FN,TN,sensitivity,specificity,FPR,precision,NPV,F1,F2,Youden_J,NNR,FP_per_100_neg
0.857,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.856,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.855,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.854,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.853,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.852,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.851,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.85,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.849,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.848,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.847,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.846,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.845,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.844,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.843,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.842,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.841,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.84,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.839,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.838,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.837,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.836,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.835,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.834,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
0.833,1,0,347,5591,0.0028735632183908046,1.0,0.0,1.0,0.9415628157628831,0.005730659025787966,0.003589375448671931,0.002873563218390718,1.0,0.0
